stage,lon,lat,val
pearson_corr_period1,76.88423739295324,43.09683896193018,-0.1145565937410667
pearson_corr_period1,76.86835687195844,43.12539889636269,0.0382721957085777
pearson_corr_period1,76.88988961155562,43.1844067702206,-0.06723023634416588
pearson_corr_period1,77.00032237595417,43.09450037244022,-0.046088516298953455
pearson_corr_period1,77.00965311549899,43.24387263794364,-0.0998258084384945
pearson_corr_period1,76.97674095832996,43.09198045307154,-0.056072454130199734
pearson_corr_period1,76.94109060288298,43.19143497705888,0.05339590255499554
pearson_corr_period1,77.02674449318813,43.123255372545,-0.0021625850696151585
pearson_corr_period1,76.89169698585245,43.1949588595166,-0.05743816587774148
pearson_corr_period1,77.02824176589434,43.11257557320635,0.1051115029635221
pearson_corr_period1,76.9106959323103,43.21270077993846,0.1339380789177794
pearson_corr_period1,76.97988573895594,43.20411115037768,-0.12981225660199378
pearson_corr_period1,76.97474213168942,43.11046047306825,0.006381392168559368
pearson_corr_period1,76.92327549975215,43.14860033100594,0.17635609320566822
pearson_corr_period1,76.86377551517486,43.183182105526924,-0.0339293502296535
pearson_corr_period1,77.03091146723379,43.16127590689437,-0.003473518500317074
pearson_corr_period1,77.06722280922689,43.1228743086623,0.1919389462752471
pearson_corr_period1,77.04015745158267,43.1675942689416,0.04278311667531825
pearson_corr_period1,76.84594089993291,43.18725240350443,-0.08344718007457569
pearson_corr_period1,76.86277343894893,43.21998948103072,0.1071118682037816
pearson_corr_period1,76.91701034088119,43.14997587026498,-0.1663866991504512
pearson_corr_period1,77.02751188772149,43.150176849616955,-0.08365786972342594
pearson_corr_period1,77.05808507697057,43.180160373605126,-0.026961041756712354
pearson_corr_period1,76.8716737335159,43.107588574154164,-0.047304409439753226
pearson_corr_period1,76.92613561893573,43.24288801336853,0.0301456002703421
pearson_corr_period1,77.03899248416127,43.22513901126497,-0.03331222411405743
pearson_corr_period1,77.05988514220479,43.141690563153105,-0.02503650143369865
pearson_corr_period1,77.00216296647632,43.15717285172572,0.009206945336982146
pearson_corr_period1,76.92641312212695,43.17690765545864,0.13313840009394415
pearson_corr_period1,77.04279483122447,43.22337477306464,0.046540176339503865
pearson_corr_period1,77.02278038113216,43.1858041546282,0.026365879537444726
pearson_corr_period1,76.83723237610012,43.11305153122007,-0.09747838872218433
pearson_corr_period1,76.96950955984256,43.11223838677961,0.00541819783090808
pearson_corr_period1,76.83182509477835,43.0677115626155,-0.06454089874190608
pearson_corr_period1,76.90784643136966,43.23948664132377,0.03571126493271323
pearson_corr_period1,76.95649977629976,43.13209298910521,0.14832517617367472
pearson_corr_period1,76.98542078911304,43.199424492341855,-0.01862035126874991
pearson_corr_period1,76.86751458443212,43.22087915833982,0.024282483329976942
pearson_corr_period1,76.97562029609179,43.15237460232941,0.006678221140743219
pearson_corr_period1,76.86587634091109,43.1953993588603,-0.16347450582218084
pearson_corr_period1,76.99377811051731,43.143988780789314,-0.05352701426350912
pearson_corr_period1,77.04425622485209,43.122854050999464,-0.09315870860750548
pearson_corr_period1,76.90228324890379,43.10977314562207,0.012260798106246652
pearson_corr_period1,76.89290724324721,43.086416704070096,-0.05226844677135759
pearson_corr_period1,77.05628857817611,43.084233472880115,0.15097122050645326
pearson_corr_period1,76.92630408596116,43.102768354260924,0.056159883397126215
pearson_corr_period1,76.83511902611177,43.20524243380837,0.03172906828281916
